k,l,r,r_effective,partitions,initial_cost,final_cost,time,lloyd_time,num effective lloyd iters,seed,cost_history,iter_times,n_centroids_history,workers,l_over_k
1000,2000,5,5,64,322811.8438026058,307704.794597099,77.70077514648438,40.5534873008728,12,51,"[322811.8438026058, 315201.2088715026, 312965.4556806575, 311562.346038365, 310456.8084727182, 309666.1233745702, 309133.75027245743, 308751.78535766696, 308467.49404732924, 308255.08022414526, 308011.5953349993, 307835.78342527646]","[15.733665227890015, 2.239211320877075, 2.246959686279297, 2.172118902206421, 2.233933925628662, 2.2449448108673096, 2.2035515308380127, 2.220395803451538, 2.280762195587158, 2.3125057220458984, 2.233154773712158, 2.324864387512207]","[1693, 3462, 5491, 7488, 9486]",8,2
1000,10000,5,5,64,309962.66533748014,306770.05249333085,140.96140933036804,30.98647904396057,8,42,"[309962.66533748014, 309180.4269327117, 308732.5216349945, 308252.47850708646, 307892.7201177464, 307550.34835406794, 307241.1894320736, 306973.28230946313]","[15.154168367385864, 2.299671173095703, 2.3447299003601074, 2.222508192062378, 2.221452236175537, 2.184244155883789, 2.1950302124023438, 2.206204414367676]","[7893, 16857, 26662, 36536, 46560]",8,10
1000,10000,5,5,64,309819.4745669122,307460.8836077408,139.6615333557129,30.488048315048218,8,43,"[309819.4745669122, 309058.6342331766, 308695.87403280975, 308401.2365602131, 308158.0639571415, 307940.97938410717, 307728.60485418135, 307566.14798811066]","[15.088639259338379, 2.0982580184936523, 2.105158805847168, 2.323880672454834, 2.1307404041290283, 2.0980873107910156, 2.3581693172454834, 2.1992835998535156]","[7869, 17013, 26853, 36685, 46663]",8,10
1000,10000,5,5,64,309995.1274977827,308376.95009084675,135.55064225196838,22.59661293029785,4,44,"[309995.1274977827, 309243.87638679927, 308853.41123864014, 308533.21468633256]","[15.789817810058594, 2.2889413833618164, 2.2715015411376953, 2.170185089111328]","[7773, 16751, 26570, 36477, 46369]",8,10
1000,10000,5,5,64,307768.9392661846,306169.44103285647,135.15353322029114,22.184624671936035,4,45,"[307768.9392661846, 307039.865412451, 306678.03880970133, 306399.4090292171]","[15.506076574325562, 2.22407865524292, 2.217219352722168, 2.1649177074432373]","[7872, 17113, 27013, 36869, 46787]",8,10
1000,10000,5,5,64,310719.3720022973,308107.3442881042,149.86646699905396,38.80720901489258,11,46,"[310719.3720022973, 310004.90978093393, 309662.77120412106, 309400.0029643931, 309155.9772948009, 308951.655539091, 308780.31526593555, 308618.84038588044, 308458.04546130425, 308287.0275038457, 308171.4116081167]","[15.672851800918579, 2.296616792678833, 2.221785306930542, 2.224339008331299, 2.263601064682007, 2.31571888923645, 2.2883598804473877, 2.3046884536743164, 2.2763586044311523, 2.396641969680786, 2.4485785961151123]","[7887, 17249, 27021, 37282, 47194]",8,10
1000,10000,5,5,64,311544.0225404981,309538.1774061507,134.49020051956177,28.307708740234375,7,47,"[311544.0225404981, 310874.9580180845, 310607.2244090563, 310414.78425718663, 310164.6737823814, 309902.81292268774, 309710.8974649376]","[15.164247274398804, 2.3183796405792236, 2.1211633682250977, 2.1073577404022217, 2.0679736137390137, 2.1510236263275146, 2.2805027961730957]","[7785, 16753, 26593, 36595, 46616]",8,10
1000,10000,5,5,64,310418.39725550474,308256.88789722323,138.13412618637085,27.04529094696045,6,48,"[310418.39725550474, 309618.71436841914, 309215.0597857696, 308922.1611311863, 308676.0233094562, 308456.13686437806]","[15.562134265899658, 2.313389778137207, 2.285356283187866, 2.270859718322754, 2.2560815811157227, 2.2594847679138184]","[8689, 18150, 28190, 38025, 48025]",8,10
1000,10000,5,5,64,309382.12159969634,307730.36069837573,137.7833890914917,26.135403156280518,5,49,"[309382.12159969634, 308727.9028328175, 308400.3339877664, 308140.22396647383, 307940.7326513512]","[16.7458713054657, 2.402984857559204, 2.4114036560058594, 2.326228380203247, 2.181164503097534]","[7911, 17226, 27121, 37032, 46996]",8,10
1000,10000,5,5,64,308769.15703611186,306283.8418987412,135.96653604507446,33.053675174713135,9,50,"[308769.15703611186, 308063.17582404177, 307688.58140008413, 307363.03358098055, 307093.4669629528, 306882.58603641106, 306693.85097576154, 306520.47902268666, 306382.9973131128]","[15.820059537887573, 1.9307653903961182, 2.055954933166504, 2.045624256134033, 2.006079912185669, 2.101236343383789, 2.8241071701049805, 2.0333938598632812, 2.0373098850250244]","[7787, 16803, 26584, 36503, 46535]",8,10
1000,10000,5,5,64,310934.552448192,308433.29745915154,126.9494297504425,27.834899425506592,7,51,"[310934.552448192, 310184.82850762253, 309817.01194969506, 309548.70187354647, 309248.45743574225, 308805.6747026221, 308586.1467389322]","[15.29506802558899, 2.0348222255706787, 2.1394126415252686, 1.9863462448120117, 1.9249985218048096, 2.1674764156341553, 2.178633451461792]","[7773, 16710, 26603, 36577, 46510]",8,10
