artifact,method,k,l,r,l_over_k,partitions,sampling,run,seed,r_effective,cost_seed,cost_final,n_lloyd_iters,time_seed,time_fit,failed
fig51,kmeans||,65,130,6,2,64,exact,9,51,6,474597.88709533645,458060.77245637635,24,7.300161600112915,23.73403787612915,False
fig51,kmeans||,65,130,6,2,64,exact,10,52,6,464951.97317320394,457310.9936063671,19,6.927710771560669,15.14132285118103,False
fig51,kmeans||,65,130,7,2,64,exact,0,42,7,454769.2899475052,451570.7495961864,46,9.65938663482666,70.32630205154419,False
fig51,kmeans||,65,130,7,2,64,exact,1,43,7,464838.96596048604,458292.9883628495,41,9.641374588012695,59.03620982170105,False
fig51,kmeans||,65,130,7,2,64,exact,2,44,7,455178.57119472174,447350.2077146244,26,7.531765699386597,27.396814584732056,False
fig51,kmeans||,65,130,7,2,64,exact,3,45,7,472556.99360254366,464121.7552255803,41,8.078343391418457,57.322566986083984,False
fig51,kmeans||,65,130,7,2,64,exact,4,46,7,462808.50080243277,451728.0862047914,25,9.273998975753784,22.45829463005066,False
fig51,kmeans||,65,130,7,2,64,exact,5,47,7,484115.3197176284,476922.090833867,27,7.267270088195801,28.682061195373535,False
fig51,kmeans||,65,130,7,2,64,exact,6,48,7,460940.09533736896,452028.1415091946,24,7.740066289901733,19.838336944580078,False
fig51,kmeans||,65,130,7,2,64,exact,7,49,7,462358.9059005166,456477.082718166,19,7.339693784713745,15.275370836257935,False
fig51,kmeans||,65,130,7,2,64,exact,8,50,7,459711.9540160406,455014.2044359285,18,7.736232757568359,12.245187759399414,False
fig51,kmeans||,65,130,7,2,64,exact,9,51,7,450582.004000433,443254.82105325337,24,7.2007670402526855,21.825544595718384,False
fig51,kmeans||,65,130,7,2,64,exact,10,52,7,458030.8115112278,452024.7621035725,17,9.218315362930298,12.706110954284668,False
fig51,kmeans||,65,130,8,2,64,exact,0,42,8,465636.5600495824,454289.22786249017,16,8.484154224395752,10.769934892654419,False
fig51,kmeans||,65,130,8,2,64,exact,1,43,8,454710.16021008755,449702.31340839725,24,9.747614622116089,20.603681802749634,False
fig51,kmeans||,65,130,8,2,64,exact,2,44,8,461570.21384582773,455289.40953300585,15,9.653245687484741,10.617905616760254,False
fig51,kmeans||,65,130,8,2,64,exact,3,45,8,453019.61154225137,449781.6576788804,30,10.01448917388916,33.472012996673584,False
fig51,kmeans||,65,130,8,2,64,exact,4,46,8,450112.55305769935,447188.12792638806,23,9.40463900566101,18.170538187026978,False
fig51,kmeans||,65,130,8,2,64,exact,5,47,8,469309.3901799136,458087.8469797302,39,8.578460454940796,54.59538507461548,False
fig51,kmeans||,65,130,8,2,64,exact,6,48,8,475469.23295436887,471817.4374365916,18,9.127175569534302,14.138223648071289,False
fig51,kmeans||,65,130,8,2,64,exact,7,49,8,463824.4006771088,460668.1664829783,38,10.100664138793945,51.43771839141846,False
fig51,kmeans||,65,130,8,2,64,exact,8,50,8,458292.41850843007,455059.3092368479,17,9.211394786834717,13.390715599060059,False
fig51,kmeans||,65,130,8,2,64,exact,9,51,8,448545.2389230426,444760.46975022304,14,8.856406211853027,10.1718590259552,False
fig51,kmeans||,65,130,8,2,64,exact,10,52,8,467366.0903470073,461849.1525106133,19,8.957084894180298,18.488954067230225,False
fig51,kmeans||,65,130,9,2,64,exact,0,42,9,465887.6535819295,462946.34476651205,11,10.537298679351807,8.277392387390137,False
fig51,kmeans||,65,130,9,2,64,exact,1,43,9,460902.68839570804,452305.5509204248,24,11.00650405883789,22.933056116104126,False
fig51,kmeans||,65,130,9,2,64,exact,2,44,9,452310.7591642579,449955.27042351034,17,11.872180223464966,13.847142457962036,False
fig51,kmeans||,65,130,9,2,64,exact,3,45,9,478315.8615145769,472676.71083304257,33,11.66457724571228,39.24908447265625,False
fig51,kmeans||,65,130,9,2,64,exact,4,46,9,452225.73433980905,447680.3589757242,30,10.094265460968018,30.806531190872192,False
fig51,kmeans||,65,130,9,2,64,exact,5,47,9,449057.7529400253,445216.07499338436,18,9.74275517463684,12.222535848617554,False
fig51,kmeans||,65,130,9,2,64,exact,6,48,9,461408.82955379563,458093.261718032,15,11.679354429244995,8.610827684402466,False
fig51,kmeans||,65,130,9,2,64,exact,7,49,9,446239.27835718635,442945.52579195163,20,10.520635604858398,16.71974229812622,False
fig51,kmeans||,65,130,9,2,64,exact,8,50,9,465686.2244206583,462454.6033709171,47,11.39345932006836,76.40183520317078,False
fig51,kmeans||,65,130,9,2,64,exact,9,51,9,461394.0510960021,453016.1590452933,15,11.597573280334473,11.063802719116211,False
fig51,kmeans||,65,130,9,2,64,exact,10,52,9,473327.93392254,462296.87617868104,18,10.0389723777771,14.716696977615356,False
fig51,kmeans||,65,130,10,2,64,exact,0,42,10,460268.9491946477,453998.2127193079,15,10.648858308792114,10.987203359603882,False
fig51,kmeans||,65,130,10,2,64,exact,1,43,10,463505.56300592376,459256.95363655203,25,12.261202812194824,21.27689218521118,False
fig51,kmeans||,65,130,10,2,64,exact,2,44,10,461207.30075491674,456333.34736499196,33,13.100077390670776,39.07413339614868,False
fig51,kmeans||,65,130,10,2,64,exact,3,45,10,462709.30701470125,457403.2994951239,32,11.66134786605835,39.168262004852295,False
fig51,kmeans||,65,130,10,2,64,exact,4,46,10,459980.9288068913,453203.5266725868,34,12.984310865402222,43.29930377006531,False
fig51,kmeans||,65,130,10,2,64,exact,5,47,10,448335.3623835406,445093.36942707276,25,13.891842126846313,21.3958683013916,False
fig51,kmeans||,65,130,10,2,64,exact,6,48,10,470553.0513690595,468921.3939619924,17,12.776578664779663,13.505518913269043,False
fig51,kmeans||,65,130,10,2,64,exact,7,49,10,454808.23721191194,452579.50577954034,20,10.974209785461426,17.029888153076172,False
fig51,kmeans||,65,130,10,2,64,exact,8,50,10,453166.90592799184,446678.287645255,40,12.705284833908081,51.80121445655823,False
fig51,kmeans||,65,130,10,2,64,exact,9,51,10,457055.29042751953,453499.13462410244,20,14.221059322357178,13.104167699813843,False
fig51,kmeans||,65,130,10,2,64,exact,10,52,10,443272.76137834636,440864.2717672821,13,12.622089147567749,6.5961692333221436,False
fig51,kmeans||,65,260,1,4,64,exact,0,42,1,638338.0393072235,519623.2545783085,33,2.9653799533843994,41.838624000549316,False
fig51,kmeans||,65,260,1,4,64,exact,1,43,1,673059.3452698563,533015.9909354325,20,3.036466598510742,15.097031354904175,False
fig51,kmeans||,65,260,1,4,64,exact,2,44,1,715716.5384510844,525431.1020497264,40,2.557744026184082,56.814499855041504,False
fig51,kmeans||,65,260,1,4,64,exact,3,45,1,811851.9121581138,576439.2588769018,28,2.4696567058563232,28.221853971481323,False
fig51,kmeans||,65,260,1,4,64,exact,4,46,1,859805.2190426069,615452.8069122253,25,2.8597288131713867,21.96546459197998,False
fig51,kmeans||,65,260,1,4,64,exact,5,47,1,651066.920017955,510172.6790664465,26,2.596747398376465,24.865638732910156,False
fig51,kmeans||,65,260,1,4,64,exact,6,48,1,1406058.3018396844,1021162.2758339961,22,2.7739415168762207,19.534634351730347,False
fig51,kmeans||,65,260,1,4,64,exact,7,49,1,712084.4542761038,474167.3881848648,25,2.951169013977051,23.35258960723877,False
fig51,kmeans||,65,260,1,4,64,exact,8,50,1,733647.8403237545,545423.4370467693,40,2.858780860900879,53.175007581710815,False
fig51,kmeans||,65,260,1,4,64,exact,9,51,1,763978.3723189166,637903.1656245663,24,2.610332489013672,20.66566824913025,False
fig51,kmeans||,65,260,1,4,64,exact,10,52,1,766030.5237558314,603976.9559406589,23,3.031799077987671,19.620460510253906,False
fig51,kmeans||,65,260,2,4,64,exact,0,42,2,464535.5311344707,444461.6332549091,20,3.1425812244415283,14.15511441230774,False
fig51,kmeans||,65,260,2,4,64,exact,1,43,2,471709.28815838037,448290.74002787384,15,3.191380500793457,10.593520641326904,False
fig51,kmeans||,65,260,2,4,64,exact,2,44,2,495805.3124532809,468096.4730364018,25,3.32375431060791,23.719698429107666,False
fig51,kmeans||,65,260,2,4,64,exact,3,45,2,486560.66987166146,459487.55072217784,45,3.529036045074463,69.7355592250824,False
fig51,kmeans||,65,260,2,4,64,exact,4,46,2,462703.6571328217,448983.14857177367,31,3.6104202270507812,35.60613393783569,False
fig51,kmeans||,65,260,2,4,64,exact,5,47,2,498427.3536201248,476812.2294812101,18,3.131281614303589,14.223560571670532,False
fig51,kmeans||,65,260,2,4,64,exact,6,48,2,489012.3755753132,450409.5595121061,27,3.3890786170959473,26.2829270362854,False
fig51,kmeans||,65,260,2,4,64,exact,7,49,2,467445.8132077283,445447.12793945044,28,3.1388731002807617,27.617210626602173,False
fig51,kmeans||,65,260,2,4,64,exact,8,50,2,473265.5635587937,444895.5071280773,23,3.6404635906219482,19.437328100204468,False
fig51,kmeans||,65,260,2,4,64,exact,9,51,2,475841.9862233405,452609.2863656628,29,3.246829032897949,32.59629774093628,False
fig51,kmeans||,65,260,2,4,64,exact,10,52,2,473389.53015849396,456875.2047699739,16,3.4651918411254883,10.245927572250366,False
fig51,kmeans||,65,260,3,4,64,exact,0,42,3,472052.77558873047,458407.8933776529,45,4.2317540645599365,73.2545256614685,False
fig51,kmeans||,65,260,3,4,64,exact,1,43,3,457871.30487092223,451805.41945737664,16,4.529265880584717,11.848856925964355,False
fig51,kmeans||,65,260,3,4,64,exact,2,44,3,453239.4236148618,446063.7686649547,16,4.190774917602539,10.583107709884644,False
fig51,kmeans||,65,260,3,4,64,exact,3,45,3,455020.8239005107,446402.86499272403,44,4.299844741821289,69.55081677436829,False
fig51,kmeans||,65,260,3,4,64,exact,4,46,3,468675.8073442007,453813.6036858708,25,4.15080189704895,24.381558895111084,False
fig51,kmeans||,65,260,3,4,64,exact,5,47,3,458260.54536514997,452169.2331027397,20,4.090505361557007,15.44141411781311,False
fig51,kmeans||,65,260,3,4,64,exact,6,48,3,456084.89330782957,447670.84004205454,20,4.047359228134155,16.756742477416992,False
fig51,kmeans||,65,260,3,4,64,exact,7,49,3,457652.09836865065,449661.4187835922,26,5.487239122390747,26.714768886566162,False
fig51,kmeans||,65,260,3,4,64,exact,8,50,3,471725.15946774033,462129.5979381128,18,4.2439491748809814,14.61005163192749,False
fig51,kmeans||,65,260,3,4,64,exact,9,51,3,462175.1914641593,456106.32670851174,23,3.9778177738189697,20.14734196662903,False
fig51,kmeans||,65,260,3,4,64,exact,10,52,3,465790.02128118795,454897.7970276765,33,4.1700968742370605,36.76361799240112,False
fig51,kmeans||,65,260,4,4,64,exact,0,42,4,448989.9176644572,444298.28143518855,21,5.172456741333008,17.586662769317627,False
fig51,kmeans||,65,260,4,4,64,exact,1,43,4,455014.0880681592,446278.8422060953,28,6.547727584838867,27.181512117385864,False
fig51,kmeans||,65,260,4,4,64,exact,2,44,4,466882.29030980763,462914.53649389767,21,5.2423083782196045,19.012344360351562,False
fig51,kmeans||,65,260,4,4,64,exact,3,45,4,474738.3412424688,471146.14126805775,43,5.4270570278167725,60.27985644340515,False
fig51,kmeans||,65,260,4,4,64,exact,4,46,4,459483.82043949916,453926.90153658675,26,5.926180124282837,25.60718536376953,False
fig51,kmeans||,65,260,4,4,64,exact,5,47,4,463795.8433957099,455810.1567948415,21,5.443899393081665,19.627322673797607,False
fig51,kmeans||,65,260,4,4,64,exact,6,48,4,480289.4116879384,465111.1489129357,31,5.282016038894653,33.077033281326294,False
fig51,kmeans||,65,260,4,4,64,exact,7,49,4,465399.50169641525,461743.3075464956,19,5.20226788520813,16.04335379600525,False
fig51,kmeans||,65,260,4,4,64,exact,8,50,4,454242.409461886,447202.27370137855,24,4.55432653427124,19.679580211639404,False
fig51,kmeans||,65,260,4,4,64,exact,9,51,4,469211.80737785134,460118.478293186,27,5.217230319976807,24.612724781036377,False
fig51,kmeans||,65,260,4,4,64,exact,10,52,4,489948.6975066244,467714.2634172712,33,5.2992165088653564,37.6155960559845,False
fig51,kmeans||,65,260,5,4,64,exact,0,42,5,472967.410558291,466859.9818026256,17,6.622910499572754,13.066951990127563,False
fig51,kmeans||,65,260,5,4,64,exact,1,43,5,457488.85394807416,448544.6705502686,37,8.136471271514893,45.81390380859375,False
fig51,kmeans||,65,260,5,4,64,exact,2,44,5,469316.28771988535,465935.2084265185,26,8.126715183258057,23.88732099533081,False
fig51,kmeans||,65,260,5,4,64,exact,3,45,5,462199.56065304513,454067.0247239014,23,6.497227907180786,20.786550521850586,False
fig51,kmeans||,65,260,5,4,64,exact,4,46,5,457825.23559309373,452681.03378740686,19,6.360857725143433,15.003971338272095,False
fig51,kmeans||,65,260,5,4,64,exact,5,47,5,456100.5055901999,453850.073117952,22,7.330554485321045,15.614358186721802,False
fig51,kmeans||,65,260,5,4,64,exact,6,48,5,453093.98714397894,448364.9401032209,17,6.370770692825317,10.409222841262817,False
fig51,kmeans||,65,260,5,4,64,exact,7,49,5,458447.1619608863,453807.08772183984,46,8.061622858047485,69.0416476726532,False
fig51,kmeans||,65,260,5,4,64,exact,8,50,5,464976.579051536,460842.27257314883,70,6.627166032791138,152.49394941329956,False
fig51,kmeans||,65,260,5,4,64,exact,9,51,5,462091.670568332,458851.0168502258,18,6.075893402099609,10.63062334060669,False
fig51,kmeans||,65,260,5,4,64,exact,10,52,5,452784.32524731883,448021.1692057017,19,6.103277921676636,11.592973947525024,False
fig51,kmeans||,65,260,6,4,64,exact,0,42,6,452513.9579626462,447455.438201057,24,8.157689809799194,20.561100482940674,False
fig51,kmeans||,65,260,6,4,64,exact,1,43,6,467042.78226132935,463285.8831270033,32,7.626626491546631,33.93881368637085,False
fig51,kmeans||,65,260,6,4,64,exact,2,44,6,462435.0113741702,457210.0803271495,25,8.176441192626953,19.562634706497192,False
fig51,kmeans||,65,260,6,4,64,exact,3,45,6,460241.79996050795,456245.39048754645,21,7.292200565338135,14.748836278915405,False
fig51,kmeans||,65,260,6,4,64,exact,4,46,6,455469.28980633325,452335.3763903903,23,6.929960012435913,17.437116861343384,False
fig51,kmeans||,65,260,6,4,64,exact,5,47,6,460041.8777669576,458073.3535343284,21,7.988045930862427,14.512806177139282,False
fig51,kmeans||,65,260,6,4,64,exact,6,48,6,451325.6842810326,447139.2159179121,21,7.503824949264526,13.719541788101196,False
fig51,kmeans||,65,260,6,4,64,exact,7,49,6,456131.834887455,453762.48181867186,30,8.341835498809814,31.684298276901245,False
fig51,kmeans||,65,260,6,4,64,exact,8,50,6,455747.13930884324,454529.6567621649,14,7.113524913787842,7.048601388931274,False
fig51,kmeans||,65,260,6,4,64,exact,9,51,6,464186.4475468934,452762.16380578245,21,7.361944198608398,13.74849009513855,False
fig51,kmeans||,65,260,6,4,64,exact,10,52,6,453708.97415664204,450502.75921647204,17,7.898986577987671,9.608295202255249,False
fig51,kmeans||,65,260,7,4,64,exact,0,42,7,468164.718133475,459484.5091151908,21,8.785878419876099,16.15895175933838,False
fig51,kmeans||,65,260,7,4,64,exact,1,43,7,458359.8569670903,453298.3488765414,34,9.093435287475586,41.73737049102783,False
fig51,kmeans||,65,260,7,4,64,exact,2,44,7,464501.04839530226,462354.92649850884,15,8.566614866256714,9.607584714889526,False
fig51,kmeans||,65,260,7,4,64,exact,3,45,7,464462.6023304481,460505.4813287523,50,8.723392963409424,83.37846636772156,False
fig51,kmeans||,65,260,7,4,64,exact,4,46,7,465650.44359042513,462342.4865304202,29,9.283607482910156,31.13045048713684,False
fig51,kmeans||,65,260,7,4,64,exact,5,47,7,452283.1153704655,450728.61045525566,19,9.257189512252808,12.946387767791748,False
fig51,kmeans||,65,260,7,4,64,exact,6,48,7,449531.18019127287,448337.0266759921,11,8.882721424102783,3.90102219581604,False
fig51,kmeans||,65,260,7,4,64,exact,7,49,7,456421.7329168541,453087.4593137848,22,9.816314220428467,15.133763790130615,False
fig51,kmeans||,65,260,7,4,64,exact,8,50,7,474567.5714538488,470530.5849384195,24,9.38761830329895,20.668294429779053,False
fig51,kmeans||,65,260,7,4,64,exact,9,51,7,451777.85759715317,447950.67514161835,23,9.2603759765625,18.282016038894653,False
fig51,kmeans||,65,260,7,4,64,exact,10,52,7,459385.8586583088,453522.8658564649,26,9.251202583312988,21.038233518600464,False
fig51,kmeans||,65,260,8,4,64,exact,0,42,8,460326.9094499685,457237.05321728956,17,10.938591718673706,9.913498163223267,False
fig51,kmeans||,65,260,8,4,64,exact,1,43,8,461428.1442021953,459834.60339001357,15,11.472196578979492,9.45628809928894,False
fig51,kmeans||,65,260,8,4,64,exact,2,44,8,461257.8554509638,456898.5891751338,16,11.712696075439453,9.185959339141846,False
fig51,kmeans||,65,260,8,4,64,exact,3,45,8,460954.2428630402,456745.7211691982,15,10.597922086715698,10.980128765106201,False
fig51,kmeans||,65,260,8,4,64,exact,4,46,8,455722.04287122766,450426.500478544,28,11.505014181137085,24.140156745910645,False
fig51,kmeans||,65,260,8,4,64,exact,5,47,8,471077.3262927223,467163.96265037864,19,11.106410264968872,12.055078029632568,False
fig51,kmeans||,65,260,8,4,64,exact,6,48,8,457456.9463287364,453215.3758926793,21,10.789715766906738,17.490484952926636,False
fig51,kmeans||,65,260,8,4,64,exact,7,49,8,459658.15164574806,458922.69127948,11,10.625934600830078,5.223829984664917,False
fig51,kmeans||,65,260,8,4,64,exact,8,50,8,450216.2684635455,448778.9502861437,17,11.229243278503418,12.14436936378479,False
fig51,kmeans||,65,260,8,4,64,exact,9,51,8,447273.90029691777,445690.153465418,12,11.506407976150513,4.777926683425903,False
fig51,kmeans||,65,260,8,4,64,exact,10,52,8,470543.2593249645,467579.6001124775,19,12.514625549316406,14.24608302116394,False
fig51,kmeans||,65,260,9,4,64,exact,0,42,9,459960.7243714675,457522.06811105594,23,13.354605674743652,16.26042890548706,False
fig51,kmeans||,65,260,9,4,64,exact,1,43,9,448078.78691757313,446691.7838386492,19,14.852234363555908,11.77193570137024,False
fig51,kmeans||,65,260,9,4,64,exact,2,44,9,464652.74996945716,457199.42081343994,33,12.994015216827393,35.17775821685791,False
fig51,kmeans||,65,260,9,4,64,exact,3,45,9,458162.4485425483,456303.76428933913,18,12.129558086395264,13.075710535049438,False
fig51,kmeans||,65,260,9,4,64,exact,4,46,9,456176.13302662293,453926.07137348957,45,14.335006475448608,62.036543130874634,False
fig51,kmeans||,65,260,9,4,64,exact,5,47,9,490632.28572625195,487644.2827691118,44,13.25449824333191,60.218045711517334,False
fig51,kmeans||,65,260,9,4,64,exact,6,48,9,445062.8357398574,443645.3875752463,21,13.19137692451477,13.837469816207886,False
fig51,kmeans||,65,260,9,4,64,exact,7,49,9,453537.5289479361,452349.2132831652,25,13.066365718841553,19.85921335220337,False
fig51,kmeans||,65,260,9,4,64,exact,8,50,9,451075.71616718924,449101.7588311336,21,13.164724111557007,15.009708166122437,False
fig51,kmeans||,65,260,9,4,64,exact,9,51,9,458118.74725801876,451449.5077270147,21,13.721377611160278,17.0405011177063,False
fig51,kmeans||,65,260,9,4,64,exact,10,52,9,473811.60538262967,472773.1286970104,19,13.659144163131714,13.218029499053955,False
fig51,kmeans||,65,260,10,4,64,exact,0,42,10,471034.5041464842,470392.76306376874,19,15.997793436050415,11.884667158126831,False
fig51,kmeans||,65,260,10,4,64,exact,1,43,10,456115.116623023,452815.099094137,32,15.591173648834229,32.32613921165466,False
fig51,kmeans||,65,260,10,4,64,exact,2,44,10,454368.43727035733,451755.66523214045,20,15.729377031326294,14.046835899353027,False
fig51,kmeans||,65,260,10,4,64,exact,3,45,10,447700.23616515426,445922.5757738178,19,15.796735048294067,14.04816198348999,False
fig51,kmeans||,65,260,10,4,64,exact,4,46,10,455572.3041218066,449791.70272983774,24,15.733903884887695,20.10675072669983,False
fig51,kmeans||,65,260,10,4,64,exact,5,47,10,454694.6028479122,448477.15531556844,14,15.432635068893433,9.431246519088745,False
fig51,kmeans||,65,260,10,4,64,exact,6,48,10,458304.08777874714,457155.31294296175,15,15.667695760726929,9.046111583709717,False
fig51,kmeans||,65,260,10,4,64,exact,7,49,10,461359.09763318195,458626.783702104,20,15.651597499847412,15.696634769439697,False
fig51,kmeans||,65,260,10,4,64,exact,8,50,10,468161.04596906813,466337.2868599803,19,14.712274551391602,13.873928308486938,False
fig51,kmeans||,65,260,10,4,64,exact,9,51,10,459041.15691389027,451640.0883933125,36,14.265637159347534,42.665839195251465,False
fig51,kmeans||,65,260,10,4,64,exact,10,52,10,466900.7338753549,463294.9500282827,35,14.352195262908936,39.814472675323486,False
fig51,kmeans||,129,129,1,1,64,exact,0,42,1,1007375.4120647237,523999.09687592316,100,3.8537914752960205,395.0684506893158,False
fig51,kmeans||,129,129,1,1,64,exact,1,43,1,1831166.5726927014,677710.4281808989,100,2.475480794906616,390.42689657211304,False
fig51,kmeans||,129,129,1,1,64,exact,2,44,1,940499.7554647077,468977.9607939802,96,2.836426258087158,360.95880341529846,False
fig51,kmeans||,129,129,1,1,64,exact,3,45,1,1361445.214692968,534950.147783578,100,2.309391975402832,386.08572936058044,False
fig51,kmeans||,129,129,1,1,64,exact,4,46,1,1520812.0810462711,501606.12042517477,100,2.555363893508911,385.73018312454224,False
fig51,kmeans||,129,129,1,1,64,exact,5,47,1,974167.0481931793,534654.5342672941,100,2.5392558574676514,384.688898563385,False
fig51,kmeans||,129,129,1,1,64,exact,6,48,1,3156886.934292238,745366.2031818856,82,2.3009071350097656,259.45876574516296,False
fig51,kmeans||,129,129,1,1,64,exact,7,49,1,2194981.9192269407,476995.19898493035,100,2.2487027645111084,377.04548144340515,False
fig51,kmeans||,129,129,1,1,64,exact,8,50,1,1473839.7617458354,430155.5123097289,100,2.680760622024536,374.8752851486206,False
fig51,kmeans||,129,129,1,1,64,exact,9,51,1,1046365.0928138001,425532.40936003067,74,2.3379786014556885,204.79972743988037,False
fig51,kmeans||,129,129,1,1,64,exact,10,52,1,1246131.6653187526,473258.53917872685,79,2.6942737102508545,254.23230075836182,False
fig51,kmeans||,129,129,2,1,64,exact,0,42,2,322945.2485231482,228486.8813792147,51,2.774965524673462,108.30086874961853,False
fig51,kmeans||,129,129,2,1,64,exact,1,43,2,355721.21511563467,233600.61911718437,47,2.8747870922088623,88.38085198402405,False
fig51,kmeans||,129,129,2,1,64,exact,2,44,2,314307.8474654226,220851.88656943917,48,3.1350977420806885,96.1936821937561,False
fig51,kmeans||,129,129,2,1,64,exact,3,45,2,300119.00181936607,212996.55719833047,62,3.1442766189575195,154.0354447364807,False
fig51,kmeans||,129,129,2,1,64,exact,4,46,2,316034.829362139,220249.48228014793,30,3.1139626502990723,39.82501673698425,False
fig51,kmeans||,129,129,2,1,64,exact,5,47,2,314843.3794530674,229258.4531940182,53,3.0444719791412354,114.11925077438354,False
fig51,kmeans||,129,129,2,1,64,exact,6,48,2,483168.8313011888,272426.9471406898,74,2.8222603797912598,208.01463675498962,False
fig51,kmeans||,129,129,2,1,64,exact,7,49,2,331745.6789486953,228089.82664448672,49,3.5108821392059326,93.02807211875916,False
fig51,kmeans||,129,129,2,1,64,exact,8,50,2,315595.42911663273,223258.8475110474,70,2.9966208934783936,188.7276976108551,False
fig51,kmeans||,129,129,2,1,64,exact,9,51,2,267831.77962232404,209878.08187234227,34,2.825786590576172,47.66903758049011,False
fig51,kmeans||,129,129,2,1,64,exact,10,52,2,299686.09017838637,218507.34732270654,64,3.1743948459625244,157.16914582252502,False
fig51,kmeans||,129,129,3,1,64,exact,0,42,3,235319.2194520702,199343.9334425596,70,4.75468373298645,183.62679529190063,False
fig51,kmeans||,129,129,3,1,64,exact,1,43,3,244606.86370022647,200139.5849302372,31,3.5803003311157227,39.95101761817932,False
fig51,kmeans||,129,129,3,1,64,exact,2,44,3,240132.96780228347,201312.39729514704,62,3.8945937156677246,152.18942213058472,False
fig51,kmeans||,129,129,3,1,64,exact,3,45,3,238999.79693320103,201375.41541502462,50,3.7023351192474365,98.1494529247284,False
fig51,kmeans||,129,129,3,1,64,exact,4,46,3,235852.34504923312,200587.9713013284,44,3.3454370498657227,76.05196833610535,False
fig51,kmeans||,129,129,3,1,64,exact,5,47,3,243464.98554854855,202643.61501575407,44,4.008354663848877,77.35293078422546,False
fig51,kmeans||,129,129,3,1,64,exact,6,48,3,247261.08195914933,200795.98128157598,31,3.536181688308716,39.90404462814331,False
fig51,kmeans||,129,129,3,1,64,exact,7,49,3,239490.06429309756,204173.1803734365,58,3.630972385406494,127.08175253868103,False
fig51,kmeans||,129,129,3,1,64,exact,8,50,3,246973.21266586107,203110.50125279638,45,4.507511854171753,82.16517877578735,False
fig51,kmeans||,129,129,3,1,64,exact,9,51,3,223930.3255660969,195573.35526813453,32,3.7262966632843018,41.19448637962341,False
fig51,kmeans||,129,129,3,1,64,exact,10,52,3,235274.55455431345,198066.7377200543,94,4.914171457290649,340.3903760910034,False
fig51,kmeans||,129,129,4,1,64,exact,0,42,4,222310.59646367937,203433.9907145363,33,4.832978248596191,42.43904113769531,False
fig51,kmeans||,129,129,4,1,64,exact,1,43,4,225502.3991858337,198623.89801088406,54,4.5104286670684814,116.99365210533142,False
fig51,kmeans||,129,129,4,1,64,exact,2,44,4,223751.0936056054,202595.8427504871,41,4.359421730041504,69.81435012817383,False
fig51,kmeans||,129,129,4,1,64,exact,3,45,4,226670.13006125853,204895.5353783103,53,4.082127809524536,112.62389874458313,False
fig51,kmeans||,129,129,4,1,64,exact,4,46,4,219913.83878446874,200398.36449489175,29,4.272415399551392,36.14248204231262,False
fig51,kmeans||,129,129,4,1,64,exact,5,47,4,224514.45046397974,199313.1900968196,100,4.212422609329224,380.2009811401367,False
fig51,kmeans||,129,129,4,1,64,exact,6,48,4,227317.31660026588,201372.32489927445,53,4.663917064666748,111.31168055534363,False
fig51,kmeans||,129,129,4,1,64,exact,7,49,4,224671.36212752352,204186.43525387984,54,4.478982210159302,119.68069744110107,False
fig51,kmeans||,129,129,4,1,64,exact,8,50,4,220966.6514814739,195691.24377891046,56,4.557340860366821,124.53540873527527,False
fig51,kmeans||,129,129,4,1,64,exact,9,51,4,223488.8555239796,203433.27264804934,37,7.13054633140564,56.55936932563782,False
fig51,kmeans||,129,129,4,1,64,exact,10,52,4,217618.70744197018,198487.62983327138,46,4.725448369979858,81.38260054588318,False
fig51,kmeans||,129,129,5,1,64,exact,0,42,5,212908.07010157075,197397.33018068824,60,4.632916450500488,138.8697988986969,False
fig51,kmeans||,129,129,5,1,64,exact,1,43,5,212193.64183183535,199225.66622552674,72,5.422914266586304,209.66493153572083,False
fig51,kmeans||,129,129,5,1,64,exact,2,44,5,215508.0627398604,202366.3320245226,32,5.576295614242554,47.65019869804382,False
fig51,kmeans||,129,129,5,1,64,exact,3,45,5,213840.36765164204,198417.7907976615,40,4.850163698196411,66.07588291168213,False
fig51,kmeans||,129,129,5,1,64,exact,4,46,5,221712.87827184566,200780.06602768306,100,4.773274898529053,378.7605233192444,False
fig51,kmeans||,129,129,5,1,64,exact,5,47,5,218529.51248339858,199159.10133109748,45,5.130882263183594,77.72355246543884,False
fig51,kmeans||,129,129,5,1,64,exact,6,48,5,217027.93444181132,200390.3413588191,25,5.282353401184082,28.783762454986572,False
fig51,kmeans||,129,129,5,1,64,exact,7,49,5,218179.1287734407,202774.5077376812,41,4.848164319992065,65.40838813781738,False
fig51,kmeans||,129,129,5,1,64,exact,8,50,5,211279.28359032556,199222.31174513712,49,7.399806976318359,94.79510474205017,False
fig51,kmeans||,129,129,5,1,64,exact,9,51,5,217020.90950455263,199419.3782695603,31,7.08917760848999,43.79960560798645,False
fig51,kmeans||,129,129,5,1,64,exact,10,52,5,211398.5864996768,198881.6351819337,55,4.99844765663147,115.28253483772278,False
fig51,kmeans||,129,129,6,1,64,exact,0,42,6,214470.22302546745,201485.10187013922,74,6.604631423950195,210.1164767742157,False
fig51,kmeans||,129,129,6,1,64,exact,1,43,6,211694.08226795806,200405.23966398416,43,6.459352493286133,70.25305461883545,False
