k,l,r,r_effective,partitions,initial_cost,final_cost,time,lloyd_time,num effective lloyd iters,seed,cost_history,iter_times,workers,l_over_k
500,500,5,5,128,624216.200852424,574751.457408471,175.609521865845,95.7732403278351,14,46,"[624216.2008524244, 591303.9021199709, 585698.2827770475, 582847.5712566674, 580917.0384950467, 579809.4709462115, 578946.4026890958, 578136.8769645113, 577339.052714973, 576674.7196538278, 576134.0554776244, 575669.771686823, 575259.5534510156, 574941.01074722]","[58.222421169281006, 3.039247989654541, 2.970858097076416, 2.901459217071533, 2.87492036819458, 2.776257038116455, 2.8429462909698486, 2.87532639503479, 2.792339324951172, 2.844465494155884, 2.8498873710632324, 2.806476354598999, 2.8647100925445557, 2.9777939319610596]",2,1
500,500,5,5,128,624174.552301994,573673.201145683,173.44044137001,86.8273277282715,12,47,"[624174.5523019938, 590420.283107364, 584020.9891066895, 580499.9544349421, 578483.4437285699, 577300.4630856903, 576517.5241638847, 575835.1375271174, 575308.7866951814, 574833.8403320605, 574338.5396296497, 573974.7427796493]","[54.547847747802734, 2.758037567138672, 2.8578171730041504, 2.7839083671569824, 2.881263017654419, 2.853402853012085, 3.030864953994751, 2.8429923057556152, 2.89642071723938, 2.9223411083221436, 3.0875678062438965, 3.247558355331421]",2,1
500,500,5,5,128,624009.068965461,569910.453078686,169.156070709229,86.7331101894379,10,48,"[624009.0689654608, 586756.7762571446, 580230.3464715262, 577017.1618044979, 575285.1225466839, 573852.7895286068, 572523.1060055058, 571581.2409812317, 570859.804062485, 570279.8818688348]","[58.54827260971069, 2.912975549697876, 2.892559289932251, 2.9345993995666504, 3.0626606941223145, 3.200068473815918, 3.149719476699829, 3.129359483718872, 3.2979702949523926, 3.3959543704986572]",2,1
500,500,5,5,128,625657.840691509,567770.46494435,157.891644001007,72.9148845672607,8,49,"[625657.8406915088, 585896.369178849, 578910.7278926498, 575347.3021008677, 572874.5295790369, 570889.8417288265, 569517.3813350337, 568522.9164112183]","[51.65644550323486, 2.887681245803833, 2.8362200260162354, 2.9980080127716064, 2.9604830741882324, 2.966148614883423, 3.356722831726074, 3.0585806369781494]",2,1
500,500,5,5,128,630603.268623974,570965.38289295,176.679763555527,92.432079076767,11,50,"[630603.2686239744, 593635.8496460039, 585466.503844551, 580975.5123886418, 578242.0850699325, 576269.6960662242, 574841.1862635525, 573650.2539523547, 572799.4552542361, 572090.8796289723, 571491.3917599685]","[62.99163889884949, 2.8062498569488525, 2.7053420543670654, 2.861954927444458, 2.8484952449798584, 3.091146230697632, 3.038784980773926, 3.1702187061309814, 3.0148227214813232, 2.7999374866485596, 2.969799757003784]",2,1
500,500,5,5,128,626169.431910145,568753.822983284,167.554553985596,91.6782813072205,12,51,"[626169.4319101447, 589021.7533241181, 581867.7474610324, 577479.4106631913, 575131.1770626839, 573695.2935367778, 572550.9265170088, 571628.1222892635, 570894.1275652843, 570238.0125976243, 569630.8774408136, 569064.2463095726]","[60.72281861305237, 2.690253973007202, 2.6997592449188232, 2.7734923362731934, 2.9446613788604736, 2.7392935752868652, 2.81728196144104, 2.8788421154022217, 2.8215699195861816, 2.8668465614318848, 2.6705219745635986, 2.8438756465911865]",2,1
500,500,5,5,256,629370.416949789,572801.020220591,172.803415298462,93.886919260025,11,42,"[629370.416949789, 594199.1547349214, 587086.9022501913, 582816.0667862042, 580228.9417558914, 578353.5217383826, 576657.4769837691, 575744.6925517163, 574949.8562116594, 574102.3547059624, 573315.060434095]","[53.83445143699646, 3.9997105598449707, 3.959268569946289, 4.254152059555054, 3.943824529647827, 3.948381185531616, 3.9991884231567383, 4.165285348892212, 4.070566892623901, 3.8276872634887695, 3.7844605445861816]",2,1
500,500,5,5,256,628341.482241659,572517.574091299,169.939441919327,93.49032330513,13,43,"[628341.4822416585, 591730.228324962, 585369.7611363372, 582043.8858383144, 580076.1781809677, 578309.3946042266, 577028.9480440135, 576108.2884730754, 575316.5861035865, 574611.6564759747, 573973.4901542199, 573337.5239911325, 572882.1025900503]","[47.72843885421753, 3.645362377166748, 3.382962465286255, 3.5963122844696045, 3.6572413444519043, 4.254717111587524, 3.9237537384033203, 3.7713704109191895, 3.8679189682006836, 3.702763557434082, 3.9237406253814697, 4.002859592437744, 3.9042630195617676]",2,1
500,500,5,5,256,620437.296402603,566234.815842789,223.007464647293,105.508846998215,15,44,"[620437.2964026027, 585639.5129684672, 579721.2114502199, 576348.689572403, 574219.8869380126, 572754.6077086111, 571604.4996331057, 570662.6931097714, 569868.8613121012, 569203.0153205586, 568575.6608637527, 567798.0954292716, 567051.4012634935, 566608.2639275774, 566370.8051498964]","[58.05938410758972, 3.51410174369812, 3.4855804443359375, 3.4440243244171143, 3.3605761528015137, 3.201637029647827, 3.330655336380005, 3.5851380825042725, 3.3380892276763916, 3.380798101425171, 3.1735188961029053, 3.348567247390747, 3.4947683811187744, 3.283250570297241, 3.2957756519317627]",2,1
500,500,5,5,256,623909.976762299,571141.973271672,172.192440271378,91.49560379982,12,45,"[623909.9767622994, 588498.9517461555, 582245.8893890963, 579129.3870649231, 577248.6575159299, 575861.9268518748, 574738.2132374337, 573784.7517328465, 572905.1870179902, 572266.2692694073, 571845.3980538005, 571468.8137715922]","[52.571051836013794, 3.3867886066436768, 3.5478057861328125, 3.4519667625427246, 3.271477460861206, 3.4138431549072266, 3.68947434425354, 3.5370233058929443, 3.6877191066741943, 3.5584518909454346, 3.800666570663452, 3.468966484069824]",2,1
500,500,5,5,256,624256.01009729,569386.606551214,167.702451944351,87.8562436103821,9,46,"[624256.0100972898, 586396.8323250383, 579254.0100932585, 575570.5144005776, 573278.9565574699, 571753.736367525, 570827.2316551985, 570187.3080581324, 569729.5019569875]","[58.36345100402832, 3.7761318683624268, 4.274747848510742, 3.9466896057128906, 3.5483450889587402, 3.411567449569702, 3.56526780128479, 3.4647228717803955, 3.4025003910064697]",2,1
500,500,5,5,256,615138.925079534,566385.968964683,155.96500825882,85.0688283443451,10,47,"[615138.9250795342, 583537.7730559498, 577687.3540484973, 574232.7482968308, 571909.6613403227, 570097.2473193179, 568816.6413253195, 567954.8431333735, 567311.7077770398, 566822.082095824]","[51.77534484863281, 3.3939547538757324, 3.654689311981201, 3.4974496364593506, 3.637772798538208, 3.9747605323791504, 3.7934730052948, 3.857448101043701, 3.7747092247009277, 3.58182692527771]",2,1
500,500,5,5,256,631973.240144838,573245.260916371,179.889830350876,87.1322960853577,9,48,"[631973.240144838, 591044.7099066137, 582974.0395697388, 579428.0118303795, 577593.229978788, 576325.798319902, 575158.4091982272, 574267.4021336125, 573647.6044064536]","[54.417927503585815, 4.199740171432495, 4.1928534507751465, 4.11872935295105, 4.07801628112793, 3.9686546325683594, 4.199577808380127, 3.9352850914001465, 3.8962643146514893]",2,1
500,500,5,5,256,619399.899689985,566569.857525309,169.748718738556,92.9640514850617,12,49,"[619399.8996899845, 584150.7774878525, 577238.7429599381, 574146.2860753472, 572537.5957178482, 571133.6890474302, 570283.7943054276, 569479.2159472569, 568698.9709925721, 568017.6168369174, 567415.9637262801, 566933.941986843]","[51.162797927856445, 3.7403435707092285, 3.6063148975372314, 3.6908535957336426, 3.808826208114624, 3.711638927459717, 3.9292807579040527, 3.8691940307617188, 3.668651819229126, 3.7259843349456787, 4.028681755065918, 3.881593704223633]",2,1
500,500,5,5,256,621289.774298968,569091.483709591,156.69727730751,79.4268455505371,10,50,"[621289.774298968, 586500.4899323841, 579708.5406182045, 576424.1676569196, 574517.5499990333, 572767.9784305282, 571319.3582169682, 570442.8301211552, 569792.0925565431, 569391.3863443745]","[48.899317026138306, 3.5678162574768066, 3.5600974559783936, 3.3393185138702393, 3.489068031311035, 3.3372397422790527, 3.1421215534210205, 3.427996873855591, 3.1771974563598633, 3.3633248805999756]",2,1
500,500,5,5,256,626245.956850565,576309.073625568,156.673744440079,82.3866457939148,8,51,"[626245.9568505654, 591362.9657215243, 584000.4053124881, 580978.3908025182, 579208.425530992, 578103.9620220903, 577312.2539620402, 576735.0699872567]","[57.2035973072052, 3.4715094566345215, 3.7980172634124756, 3.82120418548584, 3.492723226547241, 3.4949467182159424, 3.376800775527954, 3.589198350906372]",2,1
500,500,5,5,32,634330.556767326,574969.391165316,186.939919471741,100.01632642746,10,42,"[634330.5567673258, 594054.9768710262, 586366.8876172102, 582817.2844349106, 580934.3872681151, 579681.7429132262, 578530.8001809148, 577406.9332377262, 576400.5820480615, 575602.7204705743]","[73.81178736686707, 2.791569471359253, 2.907942056655884, 2.9800801277160645, 2.68280029296875, 2.9646873474121094, 2.984689950942993, 2.9669158458709717, 2.939054012298584, 2.848386764526367]",2,1
500,500,5,5,32,620186.573062453,570143.706019264,94.0136859416962,34.9565694332123,8,43,"[620186.5730624526, 584246.4836672113, 578209.9857696379, 575254.835788908, 573471.5728015422, 572250.9010796084, 571265.7829496907, 570574.1026050044]","[13.133273839950562, 2.907430648803711, 2.9716670513153076, 2.9945225715637207, 3.100200891494751, 3.2864344120025635, 3.2870049476623535, 3.122776746749878]",2,1
500,500,5,5,32,628303.487969086,569957.408015987,150.361121892929,81.3463790416718,10,44,"[628303.4879690859, 589110.0826931713, 581717.2780472606, 577991.0064170697, 575631.2753894384, 573809.972274008, 572492.9459745223, 571489.4844317737, 570801.0598532333, 570332.731971153]","[55.753944873809814, 2.8028483390808105, 2.63071608543396, 2.820253372192383, 2.8824987411499023, 2.8491992950439453, 2.826101779937744, 2.9101550579071045, 2.941803455352783, 2.8398971557617188]",2,1
500,500,5,5,32,627720.366220385,573900.424899984,187.462508440018,122.264271736145,10,45,"[627720.3662203851, 592066.2309683523, 585211.9794216685, 581528.0124670895, 579262.719862221, 577535.2819157501, 576249.5136751669, 575283.9905703684, 574737.1189477331, 574279.0753181194]","[95.1634476184845, 3.377035617828369, 3.702749729156494, 2.7791168689727783, 2.816469669342041, 2.792207717895508, 2.8460049629211426, 2.847515106201172, 2.9005866050720215, 2.957491397857666]",2,1
500,500,5,5,32,625095.790506476,567699.836666128,107.029294967651,45.0864837169647,13,46,"[625095.7905064755, 588707.3304552989, 581835.6304694287, 578466.547969075, 576082.7887739794, 574314.0247311832, 572940.2615990192, 571947.7380054975, 571219.4290192698, 570429.8331698357, 569613.823927785, 568792.3061261243, 568144.6158222881]","[3.726210117340088, 3.467299222946167, 3.696227788925171, 3.5447921752929688, 3.5643811225891113, 3.809884548187256, 3.331552267074585, 3.2497498989105225, 3.137701988220215, 3.3147764205932617, 3.383373260498047, 3.3503782749176025, 3.4396047592163086]",2,1
500,500,5,5,32,627466.163864531,572524.273459577,153.019685029984,89.2155613899231,15,47,"[627466.163864531, 593287.7553610307, 586387.4747453147, 582925.9523604542, 580335.7049961952, 578544.5711206101, 577183.0096484786, 576130.8293432909, 575405.7165638801, 574790.5170427082, 574249.7005394814, 573745.7810773262, 573296.9551801867, 573016.9613446405, 572773.5459021997]","[47.234105825424194, 2.7167856693267822, 2.7731921672821045, 3.0078842639923096, 3.3964953422546387, 3.032684087753296, 2.828763484954834, 2.9217162132263184, 3.351417303085327, 3.132750988006592, 2.8664677143096924, 3.0767383575439453, 2.8228089809417725, 3.0111727714538574, 2.871720552444458]",2,1
500,500,5,5,32,626682.364741476,569137.762530169,114.647838354111,25.5448687076569,8,48,"[626682.3647414759, 587467.4746539057, 579772.0472797456, 575431.5132797703, 572676.4834534328, 571280.7537622533, 570294.878959098, 569622.4348010832]","[2.9901626110076904, 3.2422518730163574, 3.2323713302612305, 2.9699816703796387, 3.1169278621673584, 3.107787609100342, 3.3484132289886475, 3.4263551235198975]",2,1
500,500,5,5,32,622333.425743591,570140.740351399,141.071565628052,79.125584602356,10,49,"[622333.4257435912, 588262.1280494995, 581358.2789466039, 577871.9428477186, 575613.5003106847, 573872.9416847604, 572641.1362687837, 571696.1857705566, 571023.2637306622, 570525.8588614952]","[46.59845018386841, 3.523345947265625, 3.6719532012939453, 3.625246047973633, 3.650158166885376, 3.6957945823669434, 3.5851359367370605, 3.5931453704833984, 3.6126904487609863, 3.4957399368286133]",2,1
500,500,5,5,32,628524.055129859,574367.971404252,126.460434436798,59.3889973163605,17,50,"[628524.0551298589, 592320.4571640373, 585827.4826605999, 583077.6667625698, 581422.8272121538, 580320.1329378849, 579430.0499308206, 578696.955648476, 578106.1466261378, 577487.8483963063, 576863.3654294205, 576339.0574514071, 575935.6089482147, 575584.2091771656, 575248.4314100841, 574865.149035601, 574580.9662583129]","[3.654186964035034, 3.6235713958740234, 3.6668076515197754, 3.6385562419891357, 3.804250955581665, 3.5537660121917725, 3.6139719486236572, 3.6549935340881348, 3.2930471897125244, 3.632258892059326, 3.229166030883789, 3.1410608291625977, 3.1633176803588867, 3.415290355682373, 3.239103317260742, 3.473214626312256, 3.435274839401245]",2,1
500,500,5,5,32,620261.194372491,569789.652660792,152.197403430939,88.8920013904572,8,51,"[620261.1943724911, 585364.2094801537, 578869.9103349712, 575496.9851292706, 573504.3586052865, 572205.480822044, 571190.4684512503, 570365.2757041797]","[65.76662468910217, 2.7402431964874268, 4.032074689865112, 2.877967357635498, 2.9236056804656982, 4.093701601028442, 3.4291934967041016, 2.9702818393707275]",2,1
500,500,5,5,32,629058.425249392,570182.795412425,57.1174702644348,35.3358998298645,13,42,"[629058.4252493917, 590951.8428135419, 583570.5334639113, 579146.5358489577, 576579.4288929191, 574986.1310805627, 573860.695592569, 573009.8729781458, 572164.9300074601, 571581.0181681114, 571117.7056427276, 570644.2839894732, 570358.2537420624]","[13.79509425163269, 1.7938899993896484, 1.7735228538513184, 1.7394332885742188, 1.7284083366394043, 1.7404675483703613, 1.743027687072754, 1.8030061721801758, 1.755568504333496, 1.7824199199676514, 2.0148673057556152, 1.7839419841766357, 1.775559425354004]",8,1
500,500,5,5,32,629859.585222854,572258.202677589,52.5605900287628,31.6828439235687,12,43,"[629859.5852228543, 591350.25303891, 584186.4684232159, 580929.0216747741, 579082.0263837987, 577732.4510511653, 576238.545328783, 574788.8190845039, 574140.9615719421, 573635.5665692822, 573117.0769019165, 572700.2583376963]","[14.209439277648926, 1.6637203693389893, 1.4997494220733643, 1.5473735332489014, 1.762761116027832, 1.5986683368682861, 1.5360214710235596, 1.5209436416625977, 1.5517971515655518, 1.570284128189087, 1.5482409000396729, 1.5466806888580322]",8,1
500,500,5,5,32,628605.986819248,574630.599403193,50.8887758255005,30.9334330558777,12,44,"[628605.986819248, 592118.9434591493, 585730.6355254968, 582392.5081686521, 580501.7030745541, 579152.3219910173, 578167.6335201667, 577413.8272803337, 576742.2727132257, 576127.8229728368, 575432.7490655535, 574978.693968653]","[13.454961776733398, 1.511763572692871, 1.5105571746826172, 1.6714329719543457, 1.693640947341919, 1.6006629467010498, 1.5806629657745361, 1.5673627853393555, 1.5733938217163086, 1.6419525146484375, 1.5192084312438965, 1.4914085865020752]",8,1
500,500,5,5,32,623836.077674487,567432.303406931,36.2942667007446,16.2180275917053,8,45,"[623836.0776744869, 585490.0144139185, 577947.1307509007, 574191.1358595906, 571158.7675958553, 569639.0034225679, 568764.6469958444, 568017.0298820217]","[5.261778354644775, 1.5178067684173584, 1.540888786315918, 1.6681036949157715, 1.4769370555877686, 1.6857733726501465, 1.4558825492858887, 1.5392343997955322]",8,1
500,500,5,5,32,627377.65568356,568473.651817331,56.7156453132629,36.0426278114319,14,46,"[627377.6556835601, 589620.4302528941, 581611.620164712, 577639.6951353758, 575199.5224393811, 573602.317176484, 572471.1971939967, 571678.4702809457, 570958.6806653567, 570373.3730999919, 569899.5768806926, 569452.832327886, 569078.1982636956, 568775.2987677319]","[13.87075686454773, 1.7036869525909424, 1.7354872226715088, 1.7397446632385254, 1.7395899295806885, 1.6990745067596436, 1.6895756721496582, 1.6914279460906982, 1.7029674053192139, 1.709855556488037, 1.5365195274353027, 1.6871681213378906, 1.721989631652832, 1.6964757442474365]",8,1
500,500,5,5,32,620261.488651453,569982.747646233,58.2775871753693,36.7090291976929,14,47,"[620261.4886514532, 586982.7774380295, 581135.1264601628, 578222.0019868513, 576496.4752810681, 575241.0234454614, 574348.2957572297, 573577.6289536029, 572789.3496475924, 571985.5795527995, 571372.905035925, 570846.7160905869, 570465.339758922, 570202.5248687291]","[14.71642804145813, 1.6882529258728027, 1.7340152263641357, 1.7280938625335693, 1.7259857654571533, 1.7070531845092773, 1.4900782108306885, 1.523982286453247, 1.4617271423339844, 1.4744300842285156, 1.7330811023712158, 1.8668339252471924, 1.755075216293335, 1.7565467357635498]",8,1
500,500,5,5,32,625622.01984337,568950.880998381,51.8384878635407,30.1790425777435,10,48,"[625622.0198433695, 585490.3442209867, 578919.3848631873, 575839.9331248377, 573906.0553044485, 572569.3134179101, 571411.7502880947, 570585.6346529626, 569955.6116008754, 569380.3370656418]","[14.361375093460083, 1.7081198692321777, 1.738847255706787, 1.761704444885254, 1.7888071537017822, 1.7626640796661377, 1.7189981937408447, 1.7287790775299072, 1.732940435409546, 1.742584466934204]",8,1
500,500,5,5,32,626620.413512347,576495.597711635,55.2545149326324,33.4192156791687,11,49,"[626620.4135123473, 593348.8598008557, 587531.9708759739, 584621.9698748634, 582454.9716107312, 580687.3642757537, 579509.3145225808, 578309.2003104406, 577592.5123477668, 577153.7633098995, 576771.1317023044]","[14.701562404632568, 1.8492038249969482, 1.7255008220672607, 1.735076904296875, 2.1816396713256836, 1.763369083404541, 1.7872273921966553, 1.9208557605743408, 1.8533604145050049, 1.8923389911651611, 1.7717492580413818]",8,1
500,500,5,5,32,624561.816262518,571209.549510171,52.7362203598022,31.0243051052094,10,50,"[624561.8162625184, 587369.2011209124, 581381.0508400236, 578153.9471318715, 576158.192096468, 574885.4477890937, 573462.1368582778, 572722.3957627803, 572087.3067581072, 571555.4047006499]","[14.590595006942749, 1.8547759056091309, 1.776402473449707, 1.7890956401824951, 1.7727868556976318, 1.7611384391784668, 1.7828354835510254, 1.892223596572876, 1.7831685543060303, 1.771958351135254]",8,1
500,500,5,5,32,622909.278635309,569434.081006768,52.0140988826752,28.0246686935425,9,51,"[622909.2786353085, 589122.0345194552, 582270.7735836067, 578711.2522847075, 576163.1988560513, 573884.2679547317, 572078.6436884722, 570949.1213158204, 570075.9936651336]","[14.133617162704468, 1.486603021621704, 1.481853723526001, 1.5603508949279785, 1.7813546657562256, 1.78714919090271, 1.7522544860839844, 1.8010444641113281, 2.0691916942596436]",8,1
500,500,5,5,64,630226.329042417,573382.181766668,46.4584832191467,25.5538277626038,10,42,"[630226.3290424173, 592044.1606889975, 584759.9943047815, 581105.7138513797, 578672.5351198643, 577192.6528990035, 575859.3833511068, 574818.7911945304, 574140.8466678645, 573665.664993187]","[14.008638620376587, 1.2406785488128662, 1.2605085372924805, 1.2730607986450195, 1.267381191253662, 1.2538797855377197, 1.2761259078979492, 1.2718002796173096, 1.287050485610962, 1.310981035232544]",8,1
500,500,5,5,64,623550.563722842,570630.081066095,42.9598603248596,24.3292169570923,9,43,"[623550.5637228421, 586385.5350123923, 580078.195186803, 576900.0826976503, 574837.7982769903, 573448.5229378626, 572583.3348882012, 571881.9090438441, 571232.5580963062]","[14.50219178199768, 1.2216722965240479, 1.2204468250274658, 1.1939406394958496, 1.2125170230865479, 1.186326026916504, 1.2417082786560059, 1.2545256614685059, 1.2045128345489502]",8,1
500,500,5,5,64,623427.153283453,569230.108127068,43.7842707633972,24.65607380867,9,44,"[623427.1532834532, 586560.898250199, 580222.5943007645, 576625.3328237281, 574407.0486296165, 572705.9786036507, 571497.1506456425, 570571.4205218622, 569782.1108257232]","[14.149880647659302, 1.2602262496948242, 1.2713031768798828, 1.2664687633514404, 1.3124668598175049, 1.2369301319122314, 1.2404322624206543, 1.2467448711395264, 1.5329968929290771]",8,1
500,500,5,5,64,620704.487094665,567675.682956109,47.4066841602325,28.128969669342,11,45,"[620704.4870946647, 585792.8825919674, 579135.4757386172, 575854.2388276836, 573732.1451074891, 571952.3060820625, 570369.6329459274, 569524.6689644903, 568938.0406591607, 568364.3400846642, 567943.6595778046]","[14.644766807556152, 1.3027074337005615, 1.5861213207244873, 1.2848548889160156, 1.2513160705566406, 1.2512917518615723, 1.2931852340698242, 1.283740520477295, 1.3227524757385254, 1.280651330947876, 1.4846241474151611]",8,1
500,500,5,5,64,628845.685746237,574676.110156672,46.3892185688019,25.3574426174164,9,46,"[628845.6857462368, 592814.8467541502, 585122.1328206758, 581471.9709535298, 579059.1349030946, 577162.9316433752, 576131.4512240221, 575383.3844022537, 574972.9911039979]","[14.72199821472168, 1.2993133068084717, 1.3107073307037354, 1.3092138767242432, 1.330491304397583, 1.3257815837860107, 1.2836716175079346, 1.3053252696990967, 1.3446731567382812]",8,1
500,500,5,5,64,628269.221279575,567742.117745102,47.4974579811096,26.5509860515595,10,47,"[628269.2212795753, 586458.6138399935, 578846.7619663784, 575294.4918380013, 573009.5602626104, 571395.0258997999, 570166.4967379391, 569243.0211142607, 568552.9325959381, 568066.7145573163]","[14.699884414672852, 1.2839679718017578, 1.4384174346923828, 1.3029534816741943, 1.2860331535339355, 1.2846593856811523, 1.3112735748291016, 1.2604031562805176, 1.2865443229675293, 1.2754998207092285]",8,1
500,500,5,5,64,636908.12178318,574566.089545977,45.0870435237885,25.7805685997009,10,48,"[636908.1217831797, 594310.4581636831, 586863.6508587281, 582920.3724158722, 580550.6185592957, 578785.4654813965, 577237.2989000517, 576281.9619457077, 575546.054303014, 574955.0090882102]","[14.303590536117554, 1.1688766479492188, 1.2042927742004395, 1.2196533679962158, 1.2070577144622803, 1.188072919845581, 1.7152197360992432, 1.2194879055023193, 1.196587324142456, 1.2045817375183105]",8,1
500,500,5,5,64,626929.695265514,577626.847846616,39.7970244884491,20.6115252971649,7,49,"[626929.6952655135, 591340.2328958167, 584640.7866109039, 581732.6525358912, 580043.1069207834, 579007.9530931407, 578220.900431117]","[14.059516906738281, 1.0627872943878174, 1.0624630451202393, 1.058243989944458, 1.0887706279754639, 1.0984852313995361, 1.0678634643554688]",8,1
500,500,5,5,64,619313.638776495,568687.938623514,42.4846394062042,22.7347767353058,8,50,"[619313.6387764952, 583653.3977871119, 576965.2853300779, 573866.4084303931, 572058.1900287786, 570925.2122246113, 570079.597021387, 569366.850335371]","[13.94596552848816, 1.1091079711914062, 1.1827521324157715, 1.2529065608978271, 1.2610480785369873, 1.2707464694976807, 1.2779958248138428, 1.2803850173950195]",8,1
500,500,5,5,64,622690.71112681,569954.430646492,46.8344390392304,26.8778548240662,12,51,"[622690.7111268104, 585287.372889151, 579196.7327648944, 576526.1983534448, 575095.0133422558, 573982.7259309266, 573034.1766577401, 572198.0401090345, 571418.5324379477, 570840.7461388251, 570440.9387847742, 570152.0411553958]","[14.043263912200928, 1.1225569248199463, 1.067873239517212, 1.066087245941162, 1.047630786895752, 1.0560760498046875, 1.0992214679718018, 1.0933928489685059, 1.0854861736297607, 1.0824072360992432, 1.0764219760894775, 1.866715669631958]",8,1
500,500,5,5,128,628713.577660987,572319.691973434,52.6083047389984,27.1687922477722,11,42,"[628713.577660987, 590174.5646977491, 583301.0954015517, 579808.283010369, 577852.1079317676, 576367.5567721917, 575332.238014527, 574360.5462506706, 573590.3042013058, 573060.5965646143, 572624.4731450197]","[13.737664699554443, 1.562530279159546, 1.2688500881195068, 1.235856294631958, 1.2726829051971436, 1.3733711242675781, 1.3244524002075195, 1.300459384918213, 1.4588377475738525, 1.2422325611114502, 1.2692632675170898]",8,1
500,500,5,5,128,624851.780530059,575847.984445121,53.4398362636566,28.8960835933685,12,43,"[624851.7805300585, 591360.944676827, 586151.9134602083, 583408.2550834543, 581426.1333605842, 580052.0622262103, 579117.8889664755, 578412.9734145794, 577765.1523476919, 577185.8659649586, 576669.1065869267, 576247.3121184977]","[13.588279247283936, 1.3455991744995117, 1.340872049331665, 1.2661609649658203, 1.394979476928711, 1.330733060836792, 1.5141096115112305, 1.345686674118042, 1.3402435779571533, 1.3459737300872803, 1.4261372089385986, 1.5446662902832031]",8,1
500,500,5,5,128,629664.222595528,573674.171076532,50.953861951828,30.1757283210754,11,44,"[629664.2225955277, 592815.3754591502, 585656.0226555091, 582147.9467249232, 579763.8340166067, 578013.081844812, 576692.223282841, 575716.2172855978, 575033.3475853574, 574430.5735964678, 574002.5402913911]","[15.773012399673462, 1.7198197841644287, 1.3616001605987549, 1.3806915283203125, 1.8026924133300781, 1.4729702472686768, 1.2904598712921143, 1.3152542114257812, 1.3698852062225342, 1.300441026687622, 1.2516913414001465]",8,1
500,500,5,5,128,626064.024127957,571260.450405138,58.4697754383087,37.0500380992889,12,45,"[626064.024127957, 588871.8300422768, 581971.8555154921, 578477.2882304497, 576509.5460697571, 575434.8601139076, 574640.2791248629, 573768.648451018, 573120.1643819839, 572522.776717451, 571870.0976840209, 571500.5689827998]","[22.207130193710327, 1.3858585357666016, 1.2445964813232422, 1.268371820449829, 1.4082636833190918, 1.345301866531372, 1.2304997444152832, 1.6688265800476074, 1.2374746799468994, 1.2312102317810059, 1.3296539783477783, 1.2864911556243896]",8,1
500,500,5,5,128,622219.941755592,571315.636747652,59.0039551258087,35.1111278533936,12,46,"[622219.941755592, 588502.8257826245, 582458.2846262272, 579423.1801087214, 577589.660782185, 576022.6747650106, 574624.2448930853, 573771.4053748209, 573102.4939774905, 572514.7724879166, 572022.8016713483, 571588.3900701139]","[19.810219287872314, 1.2888963222503662, 1.2761201858520508, 1.3149571418762207, 1.2076225280761719, 1.6175110340118408, 1.3123927116394043, 1.322167158126831, 1.3066129684448242, 1.26188325881958, 1.2536118030548096, 1.7188551425933838]",8,1
500,500,5,5,256,623020.925439734,567810.941500145,78.4484832286835,49.3877768516541,14,51,"[623020.925439734, 587176.1724251056, 580030.2322217267, 576552.831703763, 574473.9998089161, 572997.8330295155, 571748.2864700564, 570690.3765745133, 570045.5260412245, 569548.112155883, 569155.8087595993, 568781.513752486, 568354.4589371571, 567998.3251593731]","[26.87653923034668, 1.7595736980438232, 1.71177077293396, 2.0195515155792236, 1.8780312538146973, 1.7090613842010498, 1.4918417930603027, 1.5693023204803467, 2.038278102874756, 1.8284697532653809, 1.6350610256195068, 1.5925242900848389, 1.601790428161621, 1.4981846809387207]",8,1
500,500,5,5,16,623207.139876492,571164.814095998,308.648736715317,190.218210935593,10,42,"[623207.1398764923, 588931.8612419773, 582378.1421323104, 578630.7740980237, 576424.5857383064, 574801.4951992992, 573577.9702855548, 572533.6080577449, 571883.8593685614, 571483.4069658563]","[51.33059287071228, 6.527511119842529, 5.0774757862091064, 5.561579704284668, 4.818224668502808, 37.132113456726074, 6.409786701202393, 4.316644668579102, 62.04942011833191, 6.927966594696045]",2,1
500,500,5,5,16,623207.139876492,571164.814095998,242.65868639946,118.166336297989,10,42,"[623207.1398764923, 588931.8612419773, 582378.1421323104, 578630.7740980237, 576424.5857383064, 574801.4951992992, 573577.9702855548, 572533.6080577449, 571883.8593685614, 571483.4069658563]","[49.47017979621887, 4.128074645996094, 32.34517288208008, 6.208497762680054, 4.349256277084351, 4.387491941452026, 4.23080039024353, 4.535022497177124, 4.155508518218994, 4.3085103034973145]",2,1
500,500,5,5,16,623649.319591061,569864.512173458,119.686656713486,68.227420091629,10,42,"[623649.3195910611, 588504.9297119584, 581983.9532154507, 578216.1335607274, 575788.9755094912, 574141.7278629789, 572765.6256880948, 571765.0369092664, 571014.4042144727, 570387.6902475993]","[32.85331392288208, 4.428171396255493, 3.522042989730835, 4.192521810531616, 3.6318304538726807, 4.2903993129730225, 3.578479051589966, 4.151652097702026, 3.3613693714141846, 4.132603645324707]",3,1
